StoreNumber,Department,SubClass,Price_Status,Stcl on stock_prevweek2,Last pieces_prevweek2,Stcl on salesfloor_prevweek2,Stcl on backroom_prevweek2,Stcl on stock_prevweek1,Last pieces_prevweek1,Stcl on salesfloor_prevweek1,Stcl on backroom_prevweek1
6112252,men's HOUSE,jeans_shorts,Regular,7,7,7,0,6,7,6,0
6112252,men's HOUSE,jeans_trousers,Regular,41,16,34,8,37,15,34,3
6112252,men's HOUSE,jogging_tops,Regular,34,19,30,4,34,29,29,4
6112252,men's HOUSE,outer_jackets,Regular,17,5,16,1,20,7,16,4
6112252,men's HOUSE,polos,Regular,5,1,5,0,5,1,5,0
6112252,men's HOUSE,shirts_l_s,Regular,10,5,10,0,11,6,11,0
6112252,men's HOUSE,shirts_s_s,Regular,2,0,2,0,1,1,1,0
6112252,men's HOUSE,shorts,Regular,6,0,6,0,5,1,5,0
6112252,men's HOUSE,shorts_knitted,Regular,6,0,6,0,6,0,6,0
6112252,men's HOUSE,sweaters,Regular,10,1,8,2,8,2,7,1
6112252,men's HOUSE,t-shirts_l_s,Regular,11,1,10,1,12,1,11,1
6112252,men's HOUSE,t-shirts_s_s,Regular,91,7,91,0,98,9,98,0
6112252,men's HOUSE,t-shirts_s_s_lic,Regular,27,5,27,0,26,8,26,0
6112252,men's HOUSE,trousers,Regular,21,10,18,2,22,11,20,2
6112252,men's HOUSE,trousers_knitted,Regular,17,2,13,2,18,2,12,1
6112255,ladies' HOUSE,coats,Regular,2,0,2,0,4,0,4,0
6112255,ladies' HOUSE,dresses_knitted,Regular,8,1,8,0,9,1,9,0
6112255,ladies' HOUSE,dresses_woven,Regular,7,0,7,0,7,0,7,0
6112255,ladies' HOUSE,jackets,Regular,4,0,4,0,4,0,4,0
6112255,ladies' HOUSE,jeans_trousers,Regular,50,8,42,7,56,9,48,7
6112255,ladies' HOUSE,jogging_tops,Regular,32,9,31,1,39,7,37,2
6112255,ladies' HOUSE,outer_jackets,Regular,13,4,13,0,17,5,17,0
6112255,ladies' HOUSE,polar_fleecy,Regular,1,0,1,0,3,0,3,0
6112255,ladies' HOUSE,shirts_l_s,Regular,8,0,8,0,8,0,8,0
6112255,ladies' HOUSE,shirts_s_s,Regular,7,1,7,0,7,0,7,0
6112255,ladies' HOUSE,skirts,Regular,13,2,12,0,12,3,11,0
6112255,ladies' HOUSE,sweaters,Regular,22,0,22,0,35,0,35,0
6112255,ladies' HOUSE,t-shirts_l_s,Regular,22,2,22,0,29,2,29,0
6112255,ladies' HOUSE,t-shirts_s_s,Regular,57,11,57,0,66,11,66,0
6112255,ladies' HOUSE,t-shirts_sleeveless,Regular,3,0,3,0,3,0,3,0
6112255,ladies' HOUSE,trousers,Regular,39,5,32,5,40,5,34,5
6112255,men's HOUSE,jackets,Regular,4,2,4,0,4,3,4,0
6112255,men's HOUSE,jeans_jacket,Regular,2,1,2,0,2,1,2,0
6112255,men's HOUSE,jeans_trousers,Regular,51,13,43,7,55,18,46,9
6112255,men's HOUSE,jogging_tops,Regular,54,21,52,2,60,26,55,5
6112255,men's HOUSE,outer_jackets,Regular,29,5,27,2,28,7,26,2
6112255,men's HOUSE,shirts_l_s,Regular,10,5,8,2,12,6,10,2
6112255,men's HOUSE,shorts_knitted,Regular,1,1,1,0,1,1,1,0
6112255,men's HOUSE,sweaters,Regular,8,0,8,0,8,0,8,0
6112255,men's HOUSE,t-shirts_l_s,Regular,8,2,8,0,10,2,10,0
6112255,men's HOUSE,t-shirts_s_s,Regular,78,9,78,0,86,11,85,0
6112255,men's HOUSE,t-shirts_s_s_lic,Regular,18,3,18,0,23,4,23,0
6112255,men's HOUSE,trousers,Regular,29,6,20,9,32,7,23,9
6112255,men's HOUSE,trousers_knitted,Regular,12,2,11,0,13,4,13,0
6112256,ladies' HOUSE,coats,Regular,5,1,5,0,6,1,6,0
6112256,ladies' HOUSE,dresses_knitted,Regular,9,1,9,0,9,0,9,0
6112256,ladies' HOUSE,dresses_woven,Regular,17,2,17,0,15,1,14,1
6112256,ladies' HOUSE,jackets,Regular,6,1,4,2,5,2,4,1
6112256,ladies' HOUSE,jeans_shorts,Regular,6,0,6,0,1,0,1,0
6112256,ladies' HOUSE,jeans_trousers,Regular,49,10,49,0,58,10,56,2
6112256,ladies' HOUSE,jogging_tops,Regular,36,1,36,0,39,1,37,2
6112256,ladies' HOUSE,outer_jackets,Regular,25,4,25,0,25,6,15,9
6112256,ladies' HOUSE,polar_fleecy,Regular,0,0,0,0,1,0,1,0
6112256,ladies' HOUSE,shirts_l_s,Regular,14,0,14,0,14,0,11,3
6112256,ladies' HOUSE,shirts_s_s,Regular,13,0,13,0,8,0,7,0
6112256,ladies' HOUSE,shorts,Regular,2,2,2,0,2,1,2,0
6112256,ladies' HOUSE,skirts,Regular,18,3,18,0,16,4,13,3
6112256,ladies' HOUSE,sweaters,Regular,15,0,13,1,32,8,29,2
6112256,ladies' HOUSE,t-shirts_l_s,Regular,23,4,22,1,26,5,22,4
6112256,ladies' HOUSE,t-shirts_s_s,Regular,77,12,77,0,79,15,74,3
6112256,ladies' HOUSE,t-shirts_sleeveless,Regular,6,2,6,0,5,1,3,1
6112256,ladies' HOUSE,trousers,Regular,39,2,39,0,34,4,32,1
6112256,men's HOUSE,jackets,Regular,4,5,4,0,4,5,4,0
6112256,men's HOUSE,jeans_jacket,Regular,3,1,3,0,3,1,3,0
6112256,men's HOUSE,jeans_shorts,Regular,9,6,9,0,9,6,6,3
6112256,men's HOUSE,jeans_trousers,Regular,47,18,44,3,57,22,48,6
6112256,men's HOUSE,jogging_tops,Regular,58,32,55,2,67,45,61,5
6112256,men's HOUSE,outer_jackets,Regular,36,8,32,4,35,13,27,7
6112256,men's HOUSE,polos,Regular,6,2,5,0,5,3,2,2
6112256,men's HOUSE,shirts_l_s,Regular,15,7,13,2,19,7,18,1
6112256,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,0,2
6112256,men's HOUSE,shorts,Regular,6,0,5,1,6,0,5,1
6112256,men's HOUSE,shorts_knitted,Regular,6,1,4,1,6,1,4,2
6112256,men's HOUSE,sweaters,Regular,7,1,6,1,11,5,10,1
6112256,men's HOUSE,t-shirts_l_s,Regular,7,6,6,1,10,5,10,0
6112256,men's HOUSE,t-shirts_s_s,Regular,87,6,85,2,95,8,93,2
6112256,men's HOUSE,t-shirts_s_s_lic,Regular,27,3,27,0,30,7,30,0
6112256,men's HOUSE,trousers,Regular,29,11,27,2,34,14,28,5
6112256,men's HOUSE,trousers_knitted,Regular,17,5,17,0,16,8,15,0
6112257,ladies' HOUSE,coats,Regular,8,3,4,4,8,3,6,2
6112257,ladies' HOUSE,dresses_knitted,Regular,10,4,9,1,12,4,10,2
6112257,ladies' HOUSE,dresses_woven,Regular,3,2,3,0,4,2,3,1
6112257,ladies' HOUSE,jackets,Regular,6,0,6,0,6,0,6,0
6112257,ladies' HOUSE,jeans_shorts,Regular,3,0,3,0,1,0,1,0
6112257,ladies' HOUSE,jeans_trousers,Regular,58,3,47,11,60,8,57,3
6112257,ladies' HOUSE,jogging_tops,Regular,36,2,32,4,42,3,42,0
6112257,ladies' HOUSE,outer_jackets,Regular,23,6,17,6,27,3,27,0
6112257,ladies' HOUSE,polar_fleecy,Regular,0,0,0,0,0,0,0,0
6112257,ladies' HOUSE,shirts_l_s,Regular,13,3,12,1,15,1,15,0
6112257,ladies' HOUSE,shirts_s_s,Regular,6,1,6,0,6,1,6,0
6112257,ladies' HOUSE,shorts,Regular,1,0,1,0,1,0,1,0
6112257,ladies' HOUSE,skirts,Regular,15,4,15,0,17,4,17,0
6112257,ladies' HOUSE,sweaters,Regular,20,1,16,4,27,4,26,1
6112257,ladies' HOUSE,t-shirts_l_s,Regular,27,4,26,1,31,4,30,1
6112257,ladies' HOUSE,t-shirts_s_s,Regular,67,14,67,0,74,14,74,0
6112257,ladies' HOUSE,t-shirts_sleeveless,Regular,5,0,5,0,5,0,5,0
6112257,ladies' HOUSE,trousers,Regular,43,3,32,10,49,2,42,7
6112257,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
6112257,men's HOUSE,jackets,Regular,7,3,5,2,7,3,5,2
6112257,men's HOUSE,jeans_jacket,Regular,4,2,3,1,4,2,3,1
6112257,men's HOUSE,jeans_shorts,Regular,16,0,16,0,16,0,16,0
6112257,men's HOUSE,jeans_trousers,Regular,47,20,38,7,57,25,43,14
6112257,men's HOUSE,jogging_tops,Regular,69,32,50,19,76,29,56,20
6112257,men's HOUSE,outer_jackets,Regular,48,10,32,15,49,9,33,16
6112257,men's HOUSE,polos,Regular,4,2,4,0,4,2,4,0
6112257,men's HOUSE,shirts_l_s,Regular,17,7,15,2,19,9,15,4
6112257,men's HOUSE,shirts_s_s,Regular,1,1,1,0,1,1,1,0
6112257,men's HOUSE,shorts,Regular,4,0,4,0,5,0,5,0
6112257,men's HOUSE,shorts_knitted,Regular,6,0,6,0,6,0,6,0
6112257,men's HOUSE,sweaters,Regular,4,0,2,2,4,2,4,0
6112257,men's HOUSE,t-shirts_l_s,Regular,12,3,10,2,12,4,10,2
6112257,men's HOUSE,t-shirts_s_s,Regular,82,6,82,0,86,8,86,0
6112257,men's HOUSE,t-shirts_s_s_lic,Regular,21,2,21,0,21,6,21,0
6112257,men's HOUSE,trousers,Regular,31,12,16,15,33,7,20,13
6112257,men's HOUSE,trousers_knitted,Regular,10,7,9,1,15,3,13,1
6112260,ladies' HOUSE,coats,Regular,7,3,4,3,8,4,6,2
6112260,ladies' HOUSE,dresses_knitted,Regular,12,3,12,0,12,0,12,0
6112260,ladies' HOUSE,dresses_woven,Regular,9,2,9,0,9,1,9,0
6112260,ladies' HOUSE,jackets,Regular,9,0,7,2,9,0,7,2
6112260,ladies' HOUSE,jeans_trousers,Regular,48,9,45,3,51,11,48,3
6112260,ladies' HOUSE,jogging_tops,Regular,36,3,36,0,40,7,40,0
6112260,ladies' HOUSE,outer_jackets,Regular,20,2,15,5,29,5,23,6
6112260,ladies' HOUSE,shirts_l_s,Regular,12,0,12,0,12,0,12,0
6112260,ladies' HOUSE,shirts_s_s,Regular,9,1,9,0,9,1,9,0
6112260,ladies' HOUSE,skirts,Regular,15,2,15,0,12,2,12,0
6112260,ladies' HOUSE,sweaters,Regular,22,2,19,3,33,4,31,2
6112260,ladies' HOUSE,t-shirts_l_s,Regular,24,0,24,0,31,0,31,0
6112260,ladies' HOUSE,t-shirts_s_s,Regular,53,12,52,0,63,12,61,0
6112260,ladies' HOUSE,t-shirts_sleeveless,Regular,4,1,4,0,3,0,3,0
6112260,ladies' HOUSE,trousers,Regular,47,3,38,9,47,5,38,9
6112260,men's HOUSE,jackets,Regular,10,1,4,5,10,2,4,5
6112260,men's HOUSE,jeans_jacket,Regular,2,5,2,0,2,5,2,0
6112260,men's HOUSE,jeans_shorts,Regular,4,6,4,0,4,6,4,0
6112260,men's HOUSE,jeans_trousers,Regular,46,18,34,11,42,19,35,6
6112260,men's HOUSE,jogging_tops,Regular,75,28,53,22,77,31,56,21
6112260,men's HOUSE,outer_jackets,Regular,33,12,23,10,35,16,23,12
6112260,men's HOUSE,polos,Regular,3,1,3,0,3,1,3,0
6112260,men's HOUSE,shirts_l_s,Regular,20,12,14,6,22,14,16,6
6112260,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,2,0
6112260,men's HOUSE,shorts,Regular,3,1,3,0,3,1,2,1
6112260,men's HOUSE,shorts_knitted,Regular,5,1,5,0,6,0,6,0
6112260,men's HOUSE,sweaters,Regular,1,0,1,0,2,1,1,1
6112260,men's HOUSE,t-shirts_l_s,Regular,8,3,6,2,9,3,7,2
6112260,men's HOUSE,t-shirts_s_s,Regular,86,11,85,0,96,13,95,0
6112260,men's HOUSE,t-shirts_s_s_lic,Regular,16,8,16,0,21,10,21,0
6112260,men's HOUSE,trousers,Regular,26,13,13,13,26,6,17,9
6112260,men's HOUSE,trousers_knitted,Regular,11,5,11,0,14,2,14,0
6112263,ladies' HOUSE,coats,Regular,7,0,4,3,9,0,8,1
6112263,ladies' HOUSE,dresses_knitted,Regular,9,5,9,0,13,2,12,1
6112263,ladies' HOUSE,dresses_woven,Regular,13,2,13,0,11,1,8,3
6112263,ladies' HOUSE,jackets,Regular,8,2,6,2,8,2,6,2
6112263,ladies' HOUSE,jeans_shorts,Regular,2,1,2,0,0,1,0,0
6112263,ladies' HOUSE,jeans_trousers,Regular,63,7,48,15,73,7,58,15
6112263,ladies' HOUSE,jogging_tops,Regular,35,6,35,0,45,5,41,3
6112263,ladies' HOUSE,outer_jackets,Regular,17,3,16,1,29,4,28,0
6112263,ladies' HOUSE,polar_fleecy,Regular,1,0,1,0,3,0,3,0
6112263,ladies' HOUSE,shirts_l_s,Regular,17,1,14,3,18,0,13,5
6112263,ladies' HOUSE,shirts_s_s,Regular,10,1,10,0,12,0,11,1
6112263,ladies' HOUSE,shorts,Regular,2,0,2,0,2,0,0,2
6112263,ladies' HOUSE,skirts,Regular,23,11,22,1,25,7,21,3
6112263,ladies' HOUSE,sweaters,Regular,25,8,22,3,42,11,36,6
6112263,ladies' HOUSE,t-shirts_l_s,Regular,40,3,28,12,50,5,36,14
6112263,ladies' HOUSE,t-shirts_s_s,Regular,72,18,70,0,86,16,84,1
6112263,ladies' HOUSE,t-shirts_sleeveless,Regular,5,3,5,0,6,2,6,0
6112263,ladies' HOUSE,trousers,Regular,37,4,31,5,43,1,36,7
6112263,men's HOUSE,jackets,Regular,9,3,4,5,9,4,4,5
6112263,men's HOUSE,jeans_jacket,Regular,4,3,3,1,4,3,2,2
6112263,men's HOUSE,jeans_shorts,Regular,11,5,11,0,9,6,9,0
6112263,men's HOUSE,jeans_trousers,Regular,63,13,45,17,74,22,54,20
6112263,men's HOUSE,jogging_tops,Regular,76,30,51,24,85,45,57,27
6112263,men's HOUSE,outer_jackets,Regular,39,15,32,7,40,17,33,7
6112263,men's HOUSE,polos,Regular,5,3,5,0,6,2,1,4
6112263,men's HOUSE,shirts_l_s,Regular,17,6,14,3,22,6,17,5
6112263,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,2,0
6112263,men's HOUSE,shorts,Regular,6,1,5,1,5,2,1,4
6112263,men's HOUSE,shorts_knitted,Regular,6,1,0,6,6,1,0,6
6112263,men's HOUSE,sweaters,Regular,7,0,6,1,12,0,10,2
6112263,men's HOUSE,t-shirts_l_s,Regular,11,3,10,1,14,3,12,2
6112263,men's HOUSE,t-shirts_s_s,Regular,79,16,60,18,97,11,67,28
6112263,men's HOUSE,t-shirts_s_s_lic,Regular,27,5,26,0,36,7,34,1
6112263,men's HOUSE,trousers,Regular,30,10,19,11,41,9,27,14
6112263,men's HOUSE,trousers_knitted,Regular,18,4,17,1,20,6,15,4
6112264,ladies' HOUSE,coats,Regular,5,2,4,1,5,4,4,1
6112264,ladies' HOUSE,dresses_knitted,Regular,7,1,7,0,8,1,8,0
6112264,ladies' HOUSE,dresses_woven,Regular,5,2,5,0,5,1,5,0
6112264,ladies' HOUSE,jackets,Regular,4,1,4,0,4,1,4,0
6112264,ladies' HOUSE,jeans_trousers,Regular,42,9,33,9,46,9,37,9
6112264,ladies' HOUSE,jogging_tops,Regular,33,7,32,1,34,7,33,1
6112264,ladies' HOUSE,outer_jackets,Regular,14,4,10,4,18,7,14,4
6112264,ladies' HOUSE,shirts_l_s,Regular,4,0,4,0,4,0,4,0
6112264,ladies' HOUSE,shirts_s_s,Regular,5,0,5,0,5,0,5,0
6112264,ladies' HOUSE,skirts,Regular,5,1,5,0,7,0,5,0
6112264,ladies' HOUSE,sweaters,Regular,18,4,18,0,32,12,32,0
6112264,ladies' HOUSE,t-shirts_l_s,Regular,16,5,16,0,21,8,21,0
6112264,ladies' HOUSE,t-shirts_s_s,Regular,35,6,35,0,39,12,39,0
6112264,ladies' HOUSE,t-shirts_sleeveless,Regular,4,0,4,0,3,0,3,0
6112264,ladies' HOUSE,trousers,Regular,22,4,20,2,23,4,21,2
6112264,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
6112264,men's HOUSE,jackets,Regular,4,2,3,1,4,3,3,1
6112264,men's HOUSE,jeans_jacket,Regular,2,1,2,0,2,1,2,0
6112264,men's HOUSE,jeans_shorts,Regular,9,6,9,0,7,8,8,0
6112264,men's HOUSE,jeans_trousers,Regular,46,13,37,9,57,17,45,12
6112264,men's HOUSE,jogging_tops,Regular,63,19,53,10,77,25,54,23
6112264,men's HOUSE,outer_jackets,Regular,28,9,26,2,29,20,27,2
6112264,men's HOUSE,polos,Regular,5,1,5,0,6,0,0,6
6112264,men's HOUSE,shirts_l_s,Regular,15,6,15,0,19,7,15,4
6112264,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,0,2
6112264,men's HOUSE,shorts,Regular,3,0,3,0,3,0,2,1
6112264,men's HOUSE,shorts_knitted,Regular,5,0,5,0,5,0,3,1
6112264,men's HOUSE,sweaters,Regular,4,0,4,0,5,1,5,0
6112264,men's HOUSE,t-shirts_l_s,Regular,11,2,8,3,15,2,11,4
6112264,men's HOUSE,t-shirts_s_s,Regular,76,10,76,0,89,12,84,5
6112264,men's HOUSE,t-shirts_s_s_lic,Regular,29,0,29,0,33,4,29,4
6112264,men's HOUSE,trousers,Regular,26,2,19,7,30,4,23,7
6112264,men's HOUSE,trousers_knitted,Regular,14,3,12,2,16,3,8,8
6112266,ladies' HOUSE,coats,Regular,4,0,4,0,4,0,4,0
6112266,ladies' HOUSE,dresses_knitted,Regular,3,0,1,2,4,1,1,3
6112266,ladies' HOUSE,jackets,Regular,3,1,3,0,3,1,3,0
6112266,ladies' HOUSE,jeans_trousers,Regular,37,1,31,6,40,2,32,8
6112266,ladies' HOUSE,jogging_tops,Regular,27,1,27,0,31,2,31,0
6112266,ladies' HOUSE,outer_jackets,Regular,12,8,11,1,18,4,17,1
6112266,ladies' HOUSE,shirts_l_s,Regular,7,0,7,0,7,0,7,0
6112266,ladies' HOUSE,shirts_s_s,Regular,1,0,1,0,1,0,1,0
6112266,ladies' HOUSE,skirts,Regular,1,0,1,0,2,0,1,1
6112266,ladies' HOUSE,sweaters,Regular,9,1,7,2,20,5,10,10
6112266,ladies' HOUSE,t-shirts_l_s,Regular,10,1,10,0,11,1,10,1
6112266,ladies' HOUSE,t-shirts_s_s,Regular,36,1,36,0,39,1,39,0
6112266,ladies' HOUSE,t-shirts_sleeveless,Regular,3,0,3,0,3,0,3,0
6112266,ladies' HOUSE,trousers,Regular,17,3,14,3,23,2,19,4
6112266,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
6112266,men's HOUSE,jackets,Regular,1,2,1,0,1,2,1,0
6112266,men's HOUSE,jeans_jacket,Regular,1,3,1,0,1,3,1,0
6112266,men's HOUSE,jeans_shorts,Regular,3,0,3,0,3,0,3,0
6112266,men's HOUSE,jeans_trousers,Regular,23,7,17,4,26,10,18,6
6112266,men's HOUSE,jogging_tops,Regular,39,11,36,3,49,15,44,5
6112266,men's HOUSE,outer_jackets,Regular,13,5,12,1,13,5,12,1
6112266,men's HOUSE,polos,Regular,0,1,0,0,0,1,0,0
6112266,men's HOUSE,shirts_l_s,Regular,8,1,6,2,9,2,7,2
6112266,men's HOUSE,shorts,Regular,2,0,2,0,2,0,2,0
6112266,men's HOUSE,shorts_knitted,Regular,3,1,3,0,4,0,4,0
6112266,men's HOUSE,sweaters,Regular,1,0,1,0,1,0,1,0
6112266,men's HOUSE,t-shirts_l_s,Regular,3,1,3,0,3,1,3,0
6112266,men's HOUSE,t-shirts_s_s,Regular,46,2,46,0,53,1,53,0
6112266,men's HOUSE,t-shirts_s_s_lic,Regular,11,0,11,0,14,0,14,0
6112266,men's HOUSE,trousers,Regular,10,4,7,3,13,2,10,3
6112266,men's HOUSE,trousers_knitted,Regular,6,2,6,0,11,2,11,0
6112267,ladies' HOUSE,coats,Regular,7,3,4,2,7,4,4,3
6112267,ladies' HOUSE,dresses_knitted,Regular,13,2,12,1,14,2,11,3
6112267,ladies' HOUSE,dresses_woven,Regular,8,2,8,0,7,3,7,0
6112267,ladies' HOUSE,jackets,Regular,6,0,6,0,6,0,6,0
6112267,ladies' HOUSE,jeans_shorts,Regular,3,0,3,0,0,1,0,0
6112267,ladies' HOUSE,jeans_trousers,Regular,61,3,55,6,65,4,58,7
6112267,ladies' HOUSE,jogging_tops,Regular,33,3,34,0,37,4,38,0
6112267,ladies' HOUSE,outer_jackets,Regular,26,4,21,5,27,4,22,5
6112267,ladies' HOUSE,polar_fleecy,Regular,0,0,0,0,1,0,1,0
6112267,ladies' HOUSE,shirts_l_s,Regular,15,0,14,1,14,2,13,1
6112267,ladies' HOUSE,shirts_s_s,Regular,5,0,5,0,5,0,5,0
6112267,ladies' HOUSE,shorts,Regular,1,0,1,0,1,0,1,0
6112267,ladies' HOUSE,skirts,Regular,15,3,14,0,18,3,17,1
6112267,ladies' HOUSE,sweaters,Regular,20,3,19,1,26,8,22,4
6112267,ladies' HOUSE,t-shirts_l_s,Regular,21,5,21,0,24,5,24,0
6112267,ladies' HOUSE,t-shirts_s_s,Regular,64,13,65,0,69,13,71,0
6112267,ladies' HOUSE,t-shirts_sleeveless,Regular,5,0,5,0,5,0,5,0
6112267,ladies' HOUSE,trousers,Regular,41,4,30,10,46,4,35,11
6112267,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
6112267,men's HOUSE,jackets,Regular,6,1,5,1,6,1,5,1
6112267,men's HOUSE,jeans_jacket,Regular,3,3,3,0,3,3,3,0
6112267,men's HOUSE,jeans_shorts,Regular,15,1,15,0,15,1,15,0
6112267,men's HOUSE,jeans_trousers,Regular,54,15,44,8,64,20,47,15
6112267,men's HOUSE,jogging_tops,Regular,58,22,52,6,67,28,59,7
6112267,men's HOUSE,outer_jackets,Regular,36,13,33,2,36,13,33,3
6112267,men's HOUSE,polos,Regular,4,1,5,0,4,1,4,0
6112267,men's HOUSE,shirts_l_s,Regular,15,3,12,3,17,5,14,3
6112267,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,2,0
6112267,men's HOUSE,shorts,Regular,6,0,6,0,6,0,6,0
6112267,men's HOUSE,shorts_knitted,Regular,6,1,6,0,6,1,6,0
6112267,men's HOUSE,sweaters,Regular,2,0,2,0,2,2,2,0
6112267,men's HOUSE,t-shirts_l_s,Regular,10,2,9,1,11,2,10,1
6112267,men's HOUSE,t-shirts_s_s,Regular,86,5,86,0,90,10,90,0
6112267,men's HOUSE,t-shirts_s_s_lic,Regular,21,3,22,0,22,7,23,0
6112267,men's HOUSE,trousers,Regular,24,10,21,3,30,11,27,3
6112267,men's HOUSE,trousers_knitted,Regular,10,2,9,0,14,2,13,0
6112268,ladies' HOUSE,coats,Regular,2,0,2,0,4,2,3,1
6112268,ladies' HOUSE,dresses_knitted,Regular,10,1,10,0,8,0,8,0
6112268,ladies' HOUSE,dresses_woven,Regular,9,0,9,0,9,0,9,0
6112268,ladies' HOUSE,jackets,Regular,6,0,6,0,6,0,6,0
6112268,ladies' HOUSE,jeans_shorts,Regular,1,0,1,0,1,0,1,0
6112268,ladies' HOUSE,jeans_trousers,Regular,54,14,45,9,63,11,53,9
6112268,ladies' HOUSE,jogging_tops,Regular,37,3,35,1,44,3,43,1
6112268,ladies' HOUSE,outer_jackets,Regular,20,6,16,4,29,5,25,4
6112268,ladies' HOUSE,shirts_l_s,Regular,6,3,6,0,6,3,6,0
6112268,ladies' HOUSE,shirts_s_s,Regular,8,0,8,0,8,0,8,0
6112268,ladies' HOUSE,skirts,Regular,22,2,21,0,20,2,19,0
6112268,ladies' HOUSE,sweaters,Regular,25,2,24,1,38,1,37,1
6112268,ladies' HOUSE,t-shirts_l_s,Regular,29,2,29,0,36,3,36,0
6112268,ladies' HOUSE,t-shirts_s_s,Regular,69,15,68,1,75,17,74,1
6112268,ladies' HOUSE,t-shirts_sleeveless,Regular,3,2,3,0,2,1,2,0
6112268,ladies' HOUSE,trousers,Regular,43,4,34,8,43,4,34,8
6112268,men's HOUSE,jackets,Regular,5,1,4,1,6,1,5,1
6112268,men's HOUSE,jeans_jacket,Regular,3,0,3,0,3,0,3,0
6112268,men's HOUSE,jeans_shorts,Regular,4,0,4,0,4,0,4,0
6112268,men's HOUSE,jeans_trousers,Regular,47,11,41,5,52,12,44,7
6112268,men's HOUSE,jogging_tops,Regular,57,5,56,0,57,7,56,0
6112268,men's HOUSE,outer_jackets,Regular,32,6,30,2,34,5,32,2
6112268,men's HOUSE,polos,Regular,4,1,4,0,3,2,3,0
6112268,men's HOUSE,shirts_l_s,Regular,14,4,14,0,17,4,16,0
6112268,men's HOUSE,shorts,Regular,1,0,1,0,1,0,1,0
6112268,men's HOUSE,shorts_knitted,Regular,3,0,3,0,2,1,2,0
6112268,men's HOUSE,sweaters,Regular,7,0,7,0,7,1,7,0
6112268,men's HOUSE,t-shirts_l_s,Regular,9,2,9,0,11,3,11,0
6112268,men's HOUSE,t-shirts_s_s,Regular,78,7,77,0,88,7,87,0
6112268,men's HOUSE,t-shirts_s_s_lic,Regular,15,10,14,1,20,9,19,1
6112268,men's HOUSE,trousers,Regular,19,6,18,1,23,7,22,1
6112268,men's HOUSE,trousers_knitted,Regular,12,2,10,1,13,5,11,1
6112270,ladies' HOUSE,coats,Regular,6,1,2,4,6,6,2,4
6112270,ladies' HOUSE,dresses_knitted,Regular,7,5,7,0,4,7,4,0
6112270,ladies' HOUSE,dresses_woven,Regular,7,0,7,0,6,1,6,0
6112270,ladies' HOUSE,jackets,Regular,7,2,3,4,7,2,3,4
6112270,ladies' HOUSE,jeans_shorts,Regular,2,1,2,0,1,0,1,0
6112270,ladies' HOUSE,jeans_trousers,Regular,45,10,38,6,49,10,41,7
6112270,ladies' HOUSE,jogging_tops,Regular,38,3,35,3,40,5,35,5
6112270,ladies' HOUSE,outer_jackets,Regular,19,4,6,11,22,9,10,11
6112270,ladies' HOUSE,polar_fleecy,Regular,0,0,0,0,1,0,0,1
6112270,ladies' HOUSE,shirts_l_s,Regular,10,1,10,0,10,1,10,0
6112270,ladies' HOUSE,shirts_s_s,Regular,9,0,9,0,9,0,9,0
6112270,ladies' HOUSE,shorts,Regular,1,0,1,0,1,0,1,0
6112270,ladies' HOUSE,skirts,Regular,20,2,19,0,16,3,16,0
6112270,ladies' HOUSE,sweaters,Regular,17,4,9,8,19,11,11,8
6112270,ladies' HOUSE,t-shirts_l_s,Regular,30,2,26,4,29,4,25,4
6112270,ladies' HOUSE,t-shirts_s_s,Regular,77,13,77,0,74,17,74,0
6112270,ladies' HOUSE,t-shirts_sleeveless,Regular,3,4,3,0,1,4,1,0
6112270,ladies' HOUSE,trousers,Regular,34,9,32,2,30,14,28,2
6112270,men's HOUSE,coats,Regular,0,0,0,0,0,6,0,0
6112270,men's HOUSE,jackets,Regular,4,3,2,2,4,3,2,2
6112270,men's HOUSE,jeans_jacket,Regular,1,2,1,0,1,2,1,0
6112270,men's HOUSE,jeans_shorts,Regular,6,4,6,0,6,4,4,0
6112270,men's HOUSE,jeans_trousers,Regular,35,21,25,8,36,32,25,9
6112270,men's HOUSE,jogging_tops,Regular,54,17,48,6,56,36,50,6
6112270,men's HOUSE,outer_jackets,Regular,21,14,12,9,21,19,16,5
6112270,men's HOUSE,polos,Regular,3,1,3,0,2,2,2,0
6112270,men's HOUSE,shirts_l_s,Regular,12,7,12,0,14,8,14,0
6112270,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,2,0
6112270,men's HOUSE,shorts,Regular,2,0,2,0,2,0,2,0
6112270,men's HOUSE,shorts_knitted,Regular,5,1,5,0,5,1,5,0
6112270,men's HOUSE,sweaters,Regular,2,0,0,2,2,1,0,2
6112270,men's HOUSE,t-shirts_l_s,Regular,9,8,9,0,9,11,9,0
